name,original_image,original_mask,folder,remove_image,inpaint_image,inpaint_mask,inpaint_background,alignment_score,prediction_score,priority
case_M_20181109094641_0U62372110931241_1_005_001-1_a4_ayy_image0021,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/images/case45_3/case_M_20181109094641_0U62372110931241_1_005_001-1_a4_ayy_image0021.jpg,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/masks/case45_3/case_M_20181109094641_0U62372110931241_1_005_001-1_a4_ayy_image0021.png,case45_3,/home/user01/majiajian/data/polyp/SUN-SEG_10/SUN-SEG_10_remove/remove/images/case_M_20181109094641_0U62372110931241_1_005_001-1_a4_ayy_image0021.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/images/1/case_M_20181109094641_0U62372110931241_1_005_001-1_a4_ayy_image0021.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/refined_masks/1/case_M_20181109094641_0U62372110931241_1_005_001-1_a4_ayy_image0021.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/background/1/case_M_20181109094641_0U62372110931241_1_005_001-1_a4_ayy_image0021&case_M_20181213110534_0U62372121321834_1_005_001-1_Negative_ayy_image000139.jpg,0.8057,0.7493,653.0
case_M_20181109094641_0U62372110931241_1_005_001-1_a4_ayy_image0091,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/images/case45_3/case_M_20181109094641_0U62372110931241_1_005_001-1_a4_ayy_image0091.jpg,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/masks/case45_3/case_M_20181109094641_0U62372110931241_1_005_001-1_a4_ayy_image0091.png,case45_3,/home/user01/majiajian/data/polyp/SUN-SEG_10/SUN-SEG_10_remove/remove/images/case_M_20181109094641_0U62372110931241_1_005_001-1_a4_ayy_image0091.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/images/1/case_M_20181109094641_0U62372110931241_1_005_001-1_a4_ayy_image0091.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/refined_masks/1/case_M_20181109094641_0U62372110931241_1_005_001-1_a4_ayy_image0091.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/background/1/case_M_20181109094641_0U62372110931241_1_005_001-1_a4_ayy_image0091&0_13_frame_3850.jpg,0.7833,0.8497,587.0
case_M_20181109094641_0U62372110931241_1_005_001-1_a5_ayy_image0010,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/images/case45_3/case_M_20181109094641_0U62372110931241_1_005_001-1_a5_ayy_image0010.jpg,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/masks/case45_3/case_M_20181109094641_0U62372110931241_1_005_001-1_a5_ayy_image0010.png,case45_3,/home/user01/majiajian/data/polyp/SUN-SEG_10/SUN-SEG_10_remove/remove/images/case_M_20181109094641_0U62372110931241_1_005_001-1_a5_ayy_image0010.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/images/1/case_M_20181109094641_0U62372110931241_1_005_001-1_a5_ayy_image0010.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/refined_masks/1/case_M_20181109094641_0U62372110931241_1_005_001-1_a5_ayy_image0010.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/background/1/case_M_20181109094641_0U62372110931241_1_005_001-1_a5_ayy_image0010&0_1_frame_5775.jpg,0.8923,0.9263,540.0
case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0148,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/images/case66_7/case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0148.jpg,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/masks/case66_7/case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0148.png,case66_7,/home/user01/majiajian/data/polyp/SUN-SEG_10/SUN-SEG_10_remove/remove/images/case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0148.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/images/1/case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0148.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/refined_masks/1/case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0148.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/background/1/case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0148&case_M_20181001094710_0U62363100131210_1_006_001-1_Negative_ayy_image002740.jpg,0.8525,0.9427,1922.0
case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0111,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/images/case66_7/case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0111.jpg,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/masks/case66_7/case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0111.png,case66_7,/home/user01/majiajian/data/polyp/SUN-SEG_10/SUN-SEG_10_remove/remove/images/case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0111.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/images/1/case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0111.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/refined_masks/1/case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0111.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/background/1/case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0111&case_M_20181016094928_0U62372101653128_1_006_001-1_Negative_ayy_image000232.jpg,0.8843,0.0002,1092.0
case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0051,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/images/case66_7/case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0051.jpg,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/masks/case66_7/case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0051.png,case66_7,/home/user01/majiajian/data/polyp/SUN-SEG_10/SUN-SEG_10_remove/remove/images/case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0051.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/images/1/case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0051.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/refined_masks/1/case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0051.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/background/1/case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0051&case_M_20181206100003_0U62363120620303_1_003_001-1_Negative_ayy_image000134.jpg,0.7828,0.3758,1343.0
case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0135,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/images/case66_7/case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0135.jpg,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/masks/case66_7/case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0135.png,case66_7,/home/user01/majiajian/data/polyp/SUN-SEG_10/SUN-SEG_10_remove/remove/images/case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0135.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/images/1/case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0135.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/refined_masks/1/case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0135.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/background/1/case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0135&0_11_frame_750.jpg,0.831,0.916,69.0
case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0101,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/images/case66_7/case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0101.jpg,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/masks/case66_7/case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0101.png,case66_7,/home/user01/majiajian/data/polyp/SUN-SEG_10/SUN-SEG_10_remove/remove/images/case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0101.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/images/1/case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0101.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/refined_masks/1/case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0101.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/background/1/case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0101&case_M_20181001094710_0U62363100131210_1_006_001-1_Negative_ayy_image003069.jpg,0.8863,0.8228,1252.0
case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0091,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/images/case66_7/case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0091.jpg,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/masks/case66_7/case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0091.png,case66_7,/home/user01/majiajian/data/polyp/SUN-SEG_10/SUN-SEG_10_remove/remove/images/case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0091.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/images/1/case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0091.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/refined_masks/1/case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0091.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/background/1/case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0091&case_M_20181213110534_0U62372121321834_1_005_001-1_Negative_2_ayy_image000977.jpg,0.768,0.0005,970.0
case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0031,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/images/case66_7/case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0031.jpg,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/masks/case66_7/case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0031.png,case66_7,/home/user01/majiajian/data/polyp/SUN-SEG_10/SUN-SEG_10_remove/remove/images/case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0031.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/images/1/case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0031.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/refined_masks/1/case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0031.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/background/1/case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0031&0_14_frame_6575.jpg,0.8574,0.0002,1734.0
case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0071,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/images/case66_7/case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0071.jpg,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/masks/case66_7/case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0071.png,case66_7,/home/user01/majiajian/data/polyp/SUN-SEG_10/SUN-SEG_10_remove/remove/images/case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0071.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/images/1/case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0071.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/refined_masks/1/case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0071.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/background/1/case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0071&case_M_20181211095338_0U62372121159337_1_008_001-1_Negative_ayy_image001388.jpg,0.8363,0.9689,1860.0
case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0168,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/images/case66_7/case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0168.jpg,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/masks/case66_7/case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0168.png,case66_7,/home/user01/majiajian/data/polyp/SUN-SEG_10/SUN-SEG_10_remove/remove/images/case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0168.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/images/1/case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0168.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/refined_masks/1/case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0168.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/background/1/case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0168&0_10_frame_9325.jpg,0.9292,0.9642,1224.0
case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0021,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/images/case66_7/case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0021.jpg,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/masks/case66_7/case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0021.png,case66_7,/home/user01/majiajian/data/polyp/SUN-SEG_10/SUN-SEG_10_remove/remove/images/case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0021.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/images/1/case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0021.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/refined_masks/1/case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0021.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/background/1/case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0021&0_2_frame_4225.jpg,0.9086,0.9562,1297.0
case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0001,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/images/case66_7/case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0001.jpg,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/masks/case66_7/case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0001.png,case66_7,/home/user01/majiajian/data/polyp/SUN-SEG_10/SUN-SEG_10_remove/remove/images/case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0001.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/images/1/case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0001.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/refined_masks/1/case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0001.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/background/1/case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0001&0_3_frame_2925.jpg,0.9213,0.9643,1515.0
case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0081,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/images/case66_7/case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0081.jpg,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/masks/case66_7/case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0081.png,case66_7,/home/user01/majiajian/data/polyp/SUN-SEG_10/SUN-SEG_10_remove/remove/images/case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0081.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/images/1/case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0081.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/refined_masks/1/case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0081.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/background/1/case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0081&case_M_20190107093607_0U62372010701507_1_004_001-1_Negative_ayy_image011623.jpg,0.8424,0.8561,786.0
case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0041,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/images/case66_7/case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0041.jpg,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/masks/case66_7/case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0041.png,case66_7,/home/user01/majiajian/data/polyp/SUN-SEG_10/SUN-SEG_10_remove/remove/images/case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0041.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/images/1/case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0041.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/refined_masks/1/case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0041.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/background/1/case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0041&0_2_frame_3975.jpg,0.8538,0.9557,1742.0
case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0125,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/images/case66_7/case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0125.jpg,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/masks/case66_7/case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0125.png,case66_7,/home/user01/majiajian/data/polyp/SUN-SEG_10/SUN-SEG_10_remove/remove/images/case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0125.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/images/1/case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0125.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/refined_masks/1/case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0125.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/background/1/case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0125&case_M_20181109101724_0U62368110954624_1_004_001-1_Negative_ayy_image005550.jpg,0.86,0.9231,1020.0
case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0061,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/images/case66_7/case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0061.jpg,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/masks/case66_7/case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0061.png,case66_7,/home/user01/majiajian/data/polyp/SUN-SEG_10/SUN-SEG_10_remove/remove/images/case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0061.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/images/1/case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0061.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/refined_masks/1/case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0061.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/background/1/case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0061&0_11_frame_3250.jpg,0.9082,0.9681,698.0
case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0158,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/images/case66_7/case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0158.jpg,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/masks/case66_7/case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0158.png,case66_7,/home/user01/majiajian/data/polyp/SUN-SEG_10/SUN-SEG_10_remove/remove/images/case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0158.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/images/1/case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0158.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/refined_masks/1/case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0158.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/background/1/case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0158&0_2_frame_4275.jpg,0.8924,0.9221,697.0
case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0178,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/images/case66_7/case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0178.jpg,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/masks/case66_7/case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0178.png,case66_7,/home/user01/majiajian/data/polyp/SUN-SEG_10/SUN-SEG_10_remove/remove/images/case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0178.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/images/1/case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0178.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/refined_masks/1/case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0178.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/background/1/case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0178&0_16_frame_6025.jpg,0.9209,0.7974,15.0
case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0011,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/images/case66_7/case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0011.jpg,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/masks/case66_7/case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0011.png,case66_7,/home/user01/majiajian/data/polyp/SUN-SEG_10/SUN-SEG_10_remove/remove/images/case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0011.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/images/1/case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0011.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/refined_masks/1/case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0011.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/background/1/case_M_20181213131150_0U62365121395349_1_002_002-1_a25_ayy_image0011&0_2_frame_6525.jpg,0.9189,0.9486,567.0
case_M_20181226125224_0U62363122631224_1_003_001-1_a10_ayy_image0281,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/images/case73_8/case_M_20181226125224_0U62363122631224_1_003_001-1_a10_ayy_image0281.jpg,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/masks/case73_8/case_M_20181226125224_0U62363122631224_1_003_001-1_a10_ayy_image0281.png,case73_8,/home/user01/majiajian/data/polyp/SUN-SEG_10/SUN-SEG_10_remove/remove/images/case_M_20181226125224_0U62363122631224_1_003_001-1_a10_ayy_image0281.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/images/1/case_M_20181226125224_0U62363122631224_1_003_001-1_a10_ayy_image0281.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/refined_masks/1/case_M_20181226125224_0U62363122631224_1_003_001-1_a10_ayy_image0281.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/background/1/case_M_20181226125224_0U62363122631224_1_003_001-1_a10_ayy_image0281&0_1_frame_6750.jpg,0.9,0.8606,18.0
case_M_20181226125224_0U62363122631224_1_003_001-1_a10_ayy_image0291,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/images/case73_8/case_M_20181226125224_0U62363122631224_1_003_001-1_a10_ayy_image0291.jpg,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/masks/case73_8/case_M_20181226125224_0U62363122631224_1_003_001-1_a10_ayy_image0291.png,case73_8,/home/user01/majiajian/data/polyp/SUN-SEG_10/SUN-SEG_10_remove/remove/images/case_M_20181226125224_0U62363122631224_1_003_001-1_a10_ayy_image0291.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/images/1/case_M_20181226125224_0U62363122631224_1_003_001-1_a10_ayy_image0291.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/refined_masks/1/case_M_20181226125224_0U62363122631224_1_003_001-1_a10_ayy_image0291.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/background/1/case_M_20181226125224_0U62363122631224_1_003_001-1_a10_ayy_image0291&0_3_frame_2350.jpg,0.8565,0.0002,231.0
